"","CountryName","CountryCode","Year","MS.MIL.XPND.GD.ZS","NY.GDP.MKTP.PP.CD","NY.GDP.PCAP.CD","NY.GDP.PCAP.KD.ZG"
"921","South Africa","ZAF",2013,1.129471,683960271007,6889.787,0.6437264
"922","South Africa","ZAF",2014,1.113878,704520889158,6482.821,-0.06276594
"923","South Asia","SAS",2010,2.671844,6.725866e+12,1285.102,7.510788
"924","South Asia","SAS",2011,2.595134,7.292579e+12,1382.53,4.817222
"925","South Asia","SAS",2012,2.512227,7.806628e+12,1374.358,3.779692
"926","South Asia","SAS",2013,2.449395,8.433108e+12,1390.765,5.050958
"927","South Asia","SAS",2014,2.424201,9.140971e+12,1504.159,5.459101
"928","South Sudan","SSD",2010,4.14069,37382086137,1563.904,0.9480671
"929","South Sudan","SSD",2011,5.905212,36383425753,1696.146,-8.756314
"930","South Sudan","SSD",2012,9.530754,19969343366,944.2828,-48.39241
"931","South Sudan","SSD",2013,7.406924,22927886470,1157.487,8.456045
"932","South Sudan","SSD",2014,8.154351,24047201328,1115.094,-0.5957656
"933","Spain","ESP",2010,1.029833,1.506787e+12,30737.83,-0.4456268
"934","Spain","ESP",2011,0.9397307,1.520544e+12,31832.24,-1.351241
"935","Spain","ESP",2012,1.038287,1.514893e+12,28647.84,-2.683513
"936","Spain","ESP",2013,0.9207076,1.516434e+12,29370.66,-1.349253
"937","Spain","ESP",2014,0.9216931,1.541156e+12,29767.35,1.831359
"938","Sri Lanka","LKA",2010,2.700746,168798250054,2746.612,6.954262
"939","Sri Lanka","LKA",2011,2.683158,186763202969,3128.695,7.282683
"940","Sri Lanka","LKA",2012,2.135709,207501328659,3366.51,12.0493
"941","Sri Lanka","LKA",2013,2.468692,217744369952,3628.268,2.613301
"942","Sri Lanka","LKA",2014,2.338805,230769818274,3819.158,3.668381
"943","St. Kitts and Nevis","KNA",2010,NA,1050412808,13226.95,-4.400812
"944","St. Kitts and Nevis","KNA",2011,NA,1090273256,13737.32,0.45554
"945","St. Kitts and Nevis","KNA",2012,NA,1096242762,13642.5,-2.426086
"946","St. Kitts and Nevis","KNA",2013,NA,1177330616,14498.63,4.551463
"947","St. Kitts and Nevis","KNA",2014,NA,1276870574,15510.39,5.644118
"948","St. Lucia","LCA",2010,NA,1838154088,7043.507,-2.936192
"949","St. Lucia","LCA",2011,NA,1889271950,7195.67,-0.3547548
"950","St. Lucia","LCA",2012,NA,1902874543,7248.235,-1.938008
"951","St. Lucia","LCA",2013,NA,1933904712,7319.524,-0.6386666
"952","St. Lucia","LCA",2014,NA,1971069833,7647.53,-0.2769075
"953","St. Vincent and the Grenadines","VCT",2010,NA,1062040933,6231.713,-3.41904
"954","St. Vincent and the Grenadines","VCT",2011,NA,1079375945,6183.677,-0.4464124
"955","St. Vincent and the Grenadines","VCT",2012,NA,1113921426,6337.77,1.386988
"956","St. Vincent and the Grenadines","VCT",2013,NA,1149399244,6591.566,1.67652
"957","St. Vincent and the Grenadines","VCT",2014,NA,1173136086,6668.886,0.5670575
"958","Sub-Saharan Africa (all income levels)","SSF",2010,1.321075,2.687338e+12,1529.916,2.399435
"959","Sub-Saharan Africa (all income levels)","SSF",2011,1.300417,2.86516e+12,1682.13,1.402866
"960","Sub-Saharan Africa (all income levels)","SSF",2012,1.254475,3.021307e+12,1715.044,1.168491
"961","Sub-Saharan Africa (all income levels)","SSF",2013,1.318046,3.214728e+12,1759.086,1.501646
"962","Sub-Saharan Africa (all income levels)","SSF",2014,1.001747,3.422937e+12,1792.172,1.55828
"963","Sub-Saharan Africa (developing only)","SSA",2010,1.321527,2.658556e+12,1515.527,2.519395
"964","Sub-Saharan Africa (developing only)","SSA",2011,1.300789,2.835108e+12,1663.176,1.425088
"965","Sub-Saharan Africa (developing only)","SSA",2012,1.254765,2.988942e+12,1695.746,1.144258
"966","Sub-Saharan Africa (developing only)","SSA",2013,1.318396,3.183762e+12,1740.997,1.6292
"967","Sub-Saharan Africa (developing only)","SSA",2014,1.000928,3.391546e+12,1776.464,1.610335
"968","Sudan","SDN",2010,NA,146606716306,1421.533,0.6661181
"969","Sudan","SDN",2011,NA,146689215152,1596.445,7.32592
"970","Sudan","SDN",2012,NA,146015564110,1662.288,9.351884
"971","Sudan","SDN",2013,NA,153081586526,1726.08,1.147173
"972","Sudan","SDN",2014,NA,160129848958,1875.843,0.9117828
"973","Suriname","SUR",2010,NA,7366176807,8430.906,4.01688
"974","Suriname","SUR",2011,NA,7914263444,8448.504,4.201745
"975","Suriname","SUR",2012,NA,8303763649,9422.271,2.077352
"976","Suriname","SUR",2013,NA,8666644740,9618.351,1.890235
"977","Suriname","SUR",2014,NA,8955141744,9680.116,0.9350707
"978","Swaziland","SWZ",2010,2.892259,8933706999,2956.697,0.008873491
"979","Swaziland","SWZ",2011,2.148471,9239168347,4093.384,-0.2865977
"980","Swaziland","SWZ",2012,1.879917,9689768575,3988.667,1.418456
"981","Swaziland","SWZ",2013,1.902636,10124174649,3648.075,1.389482
"982","Swaziland","SWZ",2014,1.827296,10523588150,3477.149,0.959282
"983","Sweden","SWE",2010,1.205201,391322715277,52076.43,5.089186
"984","Sweden","SWE",2011,1.123182,413017649087,59593.68,1.892057
"985","Sweden","SWE",2012,1.147986,417609076968,57134.08,-1.021244
"986","Sweden","SWE",2013,1.128091,428042210295,60283.25,0.3869632
"987","Sweden","SWE",2014,1.15106,437803354326,58938.77,1.390041
"988","Switzerland","CHE",2010,0.7080806,401586143109,74277.12,1.887058
"989","Switzerland","CHE",2011,0.7143495,431626765442,88002.61,0.6788802
"990","Switzerland","CHE",2012,0.6901271,446683740874,83208.69,0.05654903
"991","Switzerland","CHE",2013,0.7378074,460258617587,84669.29,0.6053137
"992","Switzerland","CHE",2014,0.7459643,468769820844,85594.33,0.6344551
"993","Tajikistan","TJK",2010,0.9527626,15770264129,744.1899,4.157861
"994","Tajikistan","TJK",2011,1.093741,17286955073,841.2199,5.014448
"995","Tajikistan","TJK",2012,0.9990847,18917091955,962.4391,5.100794
"996","Tajikistan","TJK",2013,NA,20619690360,1048.66,5.004056
"997","Tajikistan","TJK",2014,1.12838,22322055384,1114.007,4.333378
"998","Tanzania","TZA",2010,0.9089238,91693558658,708.5219,3.040858
"999","Tanzania","TZA",2011,0.916153,100984255979,740.3839,4.533722
"1000","Tanzania","TZA",2012,0.926955,1.08082e+11,827.5289,1.855283
"1001","Tanzania","TZA",2013,0.9208989,117659473996,910.3792,3.919649
"1002","Tanzania","TZA",2014,0.9624666,127690859692,955.1413,3.649234
"1003","Thailand","THA",2010,1.455581,887632104534,5111.909,7.274863
"1004","Thailand","THA",2011,1.487549,913511216941,5539.494,0.5157705
"1005","Thailand","THA",2012,1.381712,998007247978,5917.918,6.905569
"1006","Thailand","THA",2013,1.404514,1.041334e+12,6229.173,2.371513
"1007","Thailand","THA",2014,1.415377,1.065673e+12,5977.381,0.4567604
"1008","Timor-Leste","TMP",2010,2.825375,1969898718,875.8366,7.517349
"1009","Timor-Leste","TMP",2011,1.804042,2202155132,1015.716,4.251559
"1010","Timor-Leste","TMP",2012,2.578224,2384122568,1127.108,3.709635
"1011","Timor-Leste","TMP",2013,2.402047,2486365494,1117.731,0.04828762
"1012","Timor-Leste","TMP",2014,2.090614,2699317326,1169.039,4.175296
"1013","Togo","TGO",2010,1.79117,7698450389,496.4825,1.211602
"1014","Togo","TGO",2011,1.571313,8241131320,572.0257,2.083191
"1015","Togo","TGO",2012,NA,8885081687,580.4951,3.095697
"1016","Togo","TGO",2013,NA,9478954474,626.1729,2.339182
"1017","Togo","TGO",2014,NA,10166292676,635.0443,2.938917
"1018","Tonga","TON",2010,NA,504353064,3557.737,3.633574
"1019","Tonga","TON",2011,NA,525159846,4226.693,1.58424
"1020","Tonga","TON",2012,NA,537511613,4364.309,0.1851498
"1021","Tonga","TON",2013,NA,530925188,4117.341,-3.018041
"1022","Tonga","TON",2014,NA,550220382,4113.993,1.711527
"1023","Trinidad and Tobago","TTO",2010,0.6800373,38923749725,15840.41,-0.5802083
"1024","Trinidad and Tobago","TTO",2011,0.59845,39730065675,18287.4,-0.4948511
"1025","Trinidad and Tobago","TTO",2012,0.6865608,40995979617,18322.32,0.8535689
"1026","Trinidad and Tobago","TTO",2013,0.7987774,42330515444,20217.08,1.236669
"1027","Trinidad and Tobago","TTO",2014,0.7608331,43299057266,21323.75,0.3524223
"1028","Tunisia","TUN",2010,1.29665,1.08954e+11,4176.611,2.456056
"1029","Tunisia","TUN",2011,1.559016,109071065746,4298.092,-3.08188
"1030","Tunisia","TUN",2012,1.509423,115574478893,4187.544,3.092248
"1031","Tunisia","TUN",2013,1.618347,1.20691e+11,4309.992,1.863661
"1032","Tunisia","TUN",2014,1.864662,1.25753e+11,4420.698,1.667624
"1033","Turkey","TUR",2010,2.427559,1.16815e+12,10111.52,7.573259
"1034","Turkey","TUR",2011,2.210966,1.308344e+12,10584.16,7.451777
"1035","Turkey","TUR",2012,2.257696,1.348311e+12,10646.04,0.8871949
"1036","Turkey","TUR",2013,2.238834,1.409344e+12,10975.07,2.927163
"1037","Turkey","TUR",2014,2.197884,1.457863e+12,10515.01,1.664322
"1038","Turkmenistan","TKM",2010,NA,49556347757,4392.72,7.832615
"1039","Turkmenistan","TKM",2011,NA,58014358232,5724.537,13.24666
"1040","Turkmenistan","TKM",2012,NA,65612131535,6797.721,9.678546
"1041","Turkmenistan","TKM",2013,NA,73381953125,7826.774,8.787897
"1042","Turkmenistan","TKM",2014,NA,82121218423,9031.512,8.905435
"1043","Tuvalu","TUV",2010,NA,31021363,3238.376,-2.917496
"1044","Tuvalu","TUV",2011,NA,34338317,3993.5,8.266032
"1045","Tuvalu","TUV",2012,NA,35015748,4044.194,0.01190324
"1046","Tuvalu","TUV",2013,NA,35998845,3880.352,1.134076
"1047","Tuvalu","TUV",2014,NA,37250135,3826.903,1.812635
"1048","Uganda","UGA",2010,3.237031,50456016585,608.813,1.736647
"1049","Uganda","UGA",2011,3.253449,56479238120,591.4386,6.116964
"1050","Uganda","UGA",2012,1.482999,60029340654,656.3981,1.048102
"1051","Uganda","UGA",2013,1.244825,62916467532,674.3416,-0.0407563
"1052","Uganda","UGA",2014,1.220467,66908235114,714.5673,1.459717
"1053","Ukraine","UKR",2010,2.733867,352542458919,2973.996,4.614795
"1054","Ukraine","UKR",2011,2.258323,378531847053,3569.757,5.578854
"1055","Ukraine","UKR",2012,2.353437,3.86098e+11,3855.421,0.4478996
"1056","Ukraine","UKR",2013,2.392919,391851068952,4029.716,0.2279642
"1057","Ukraine","UKR",2014,3.060066,370533589132,3082.461,-0.8498575
"1058","United Arab Emirates","ARE",2010,6.119468,468494066787,34341.91,-5.978925
"1059","United Arab Emirates","ARE",2011,5.503679,503068685412,39901.22,0.3264232
"1060","United Arab Emirates","ARE",2012,5.094428,5.47402e+11,41712.12,4.292819
"1061","United Arab Emirates","ARE",2013,6.085109,579566269878,42831.09,3.312349
"1062","United Arab Emirates","ARE",2014,5.696582,614896592521,43962.71,4.039033
"1063","United Kingdom","GBR",2010,2.416512,2.250494e+12,38292.87,0.7473263
"1064","United Kingdom","GBR",2011,2.322798,2.314654e+12,41020.38,1.178411
"1065","United Kingdom","GBR",2012,2.22377,2.395635e+12,41294.51,0.4779823
"1066","United Kingdom","GBR",2013,2.096431,2.483661e+12,42309.04,1.512143
"1067","United Kingdom","GBR",2014,2.022143,2.56507e+12,46331.98,2.296227
"1068","United States","USA",2010,4.665615,1.496437e+13,48374.06,1.678272
"1069","United States","USA",2011,4.583976,1.551793e+13,49781.36,0.827494
"1070","United States","USA",2012,4.236672,1.616316e+13,51456.66,1.542404
"1071","United States","USA",2013,3.815016,1.676805e+13,52980.04,1.448878
"1072","United States","USA",2014,3.501428,1.7419e+13,54629.5,1.630533
"1073","Upper middle income","UMC",2010,1.891838,2.557147e+13,5860.449,7.215193
"1074","Upper middle income","UMC",2011,1.824329,2.784521e+13,6924.645,5.435248
"1075","Upper middle income","UMC",2012,1.865116,2.984616e+13,7304.074,4.452286
"1076","Upper middle income","UMC",2013,1.886401,3.183034e+13,7751.314,4.216907
"1077","Upper middle income","UMC",2014,1.938962,3.388688e+13,8000.318,3.72572
"1078","Uruguay","URY",2010,1.956122,56477081186,11938.28,7.431128
"1079","Uruguay","URY",2011,1.755696,60618737181,14166.56,4.814368
"1080","Uruguay","URY",2012,1.761245,63757573886,15127.64,2.984165
"1081","Uruguay","URY",2013,1.857499,68007917238,16879.45,4.754464
"1082","Uruguay","URY",2014,1.591644,71414080007,16806.77,3.148922
"1083","Uzbekistan","UZB",2010,NA,117119630923,1377.082,5.480033
"1084","Uzbekistan","UZB",2011,NA,129459345335,1544.828,5.431874
"1085","Uzbekistan","UZB",2012,NA,142589673528,1719.036,6.618854
"1086","Uzbekistan","UZB",2013,NA,156291483395,1877.965,6.326249
"1087","Uzbekistan","UZB",2014,NA,171416127716,2036.692,6.291755
"1088","Vanuatu","VUT",2010,NA,682514070,2965.752,-0.7437073
"1089","Vanuatu","VUT",2011,NA,705126499,3275.024,-1.110706
"1090","Vanuatu","VUT",2012,NA,730380441,3158.421,-0.5566433
"1091","Vanuatu","VUT",2013,NA,755860064,3167.055,-0.3133936
"1092","Vanuatu","VUT",2014,NA,784559998,3147.964,0.04473076
"1093","Venezuela, RB","VEN",2010,0.8539244,470552831794,13581.35,-2.97394
"1094","Venezuela, RB","VEN",2011,0.7535247,5.00326e+11,10754.59,2.647511
"1095","Venezuela, RB","VEN",2012,1.302332,537961457365,12771.6,4.116598
"1096","Venezuela, RB","VEN",2013,1.43091,553310362410,NA,-0.06882177
"1097","Venezuela, RB","VEN",2014,NA,NA,NA,-5.306682
"1098","Vietnam","VNM",2010,2.305049,382112687217,1333.584,5.312272
"1099","Vietnam","VNM",2011,1.982099,414339189417,1543.027,5.142704
"1100","Vietnam","VNM",2012,2.156886,443909725434,1755.265,4.14134
"1101","Vietnam","VNM",2013,2.17685,474951115502,1908.64,4.321938
"1102","Vietnam","VNM",2014,2.285508,510714838617,2052.294,4.790886
"1103","West Bank and Gaza","WBG",2010,NA,15543563846,2338.72,-0.5863409
"1104","West Bank and Gaza","WBG",2011,NA,17116660781,2664.951,4.707362
"1105","West Bank and Gaza","WBG",2012,NA,19915582379,2782.905,10.91506
"1106","West Bank and Gaza","WBG",2013,NA,19372599073,2991.538,-6.972923
"1107","West Bank and Gaza","WBG",2014,NA,19364673167,2965.904,-4.349951
"1108","World","WLD",2010,2.523797,8.839974e+13,9472.196,2.835598
"1109","World","WLD",2011,2.428103,9.411322e+13,10368.88,1.626502
"1110","World","WLD",2012,2.399371,9.885182e+13,10460.11,1.076474
"1111","World","WLD",2013,2.344998,1.035061e+14,10626.05,1.146453
"1112","World","WLD",2014,2.294644,1.085963e+14,10721.42,1.275126
"1113","Yemen, Rep.","YEM",2010,4.684923,101124724041,1310.054,0.5245533
"1114","Yemen, Rep.","YEM",2011,5.187233,87639454154,1282.399,-17.34115
"1115","Yemen, Rep.","YEM",2012,5.046534,91416226977,1289.034,-0.1980422
"1116","Yemen, Rep.","YEM",2013,4.585438,96633974187,1408.146,1.502476
"1117","Zambia","ZMB",2010,1.38249,44687008483,1456.127,7.052131
"1118","Zambia","ZMB",2011,1.302959,48500570490,1654.525,3.179569
"1119","Zambia","ZMB",2012,1.388952,52694234458,1686.618,3.532572
"1120","Zambia","ZMB",2013,1.422033,57069720291,1759.193,3.497191
"1121","Zambia","ZMB",2014,1.637512,61376523104,1721.623,2.795615
"1122","Zimbabwe","ZWE",2010,1.043211,19016741422,674.2687,9.360237
"1123","Zimbabwe","ZWE",2011,1.811189,21720130515,768.5564,9.694122
"1124","Zimbabwe","ZWE",2012,2.568218,24446028322,850.8277,8.212858
"1125","Zimbabwe","ZWE",2013,2.644136,25922804202,905.5003,2.151417
"1126","Zimbabwe","ZWE",2014,2.592817,27313163340,931.1982,1.479476
